userId,age,country,language,educationLevel,isEducator,createdAt,learningPreferences_subjects,learningStyle,academicLevel,timePreferences,aiFeatures_interactionCount,aiFeatures_lastActive
user_00166,26.0,Australia,si,Bachelors,0.0,2024-09-08T05:33:34.719956,Physics,Auditory,Beginner,Afternoon,13.0,2025-09-20T05:33:34.727051
user_00167,16.0,Sri Lanka,ta,Other,0.0,2024-09-29T05:33:34.719956,Chemistry|Physics|Economics,Kinesthetic,Intermediate,Flexible,17.0,2025-09-16T05:33:34.727085
user_00168,29.0,UK,de,Other,0.0,2024-12-15T05:33:34.719956,Physics|Art|Economics,Mixed,Intermediate,Afternoon,16.0,2025-09-13T05:33:34.727119
user_00169,41.0,Canada,fr,Bachelors,0.0,2025-03-21T05:33:34.719956,Economics|Mathematics,Visual,Advanced,Afternoon,24.0,2025-10-15T05:33:34.727153
user_00170,35.0,India,si,Masters,0.0,2025-01-31T05:33:34.719956,Economics|English,Visual,Intermediate,Afternoon,13.0,2025-09-02T05:33:34.727186
user_00171,40.0,Germany,ta,Bachelors,0.0,2024-07-16T05:33:34.719956,Physics|Economics|Chemistry,Mixed,Advanced,Afternoon,19.0,2025-11-01T05:33:34.727219
user_00172,32.0,Canada,fr,Other,0.0,2024-08-11T05:33:34.719956,Mathematics,Visual,Beginner,Evening,17.0,2025-08-31T05:33:34.727252
user_00173,35.0,India,fr,PhD,0.0,2025-05-11T05:33:34.719956,Economics|English,Kinesthetic,Intermediate,Afternoon,21.0,2025-08-27T05:33:34.727291
user_00174,43.0,UK,ta,PhD,0.0,2025-04-26T05:33:34.719956,Art,Reading/Writing,Intermediate,Flexible,13.0,2025-10-27T05:33:34.727326
user_00175,22.0,USA,fr,Bachelors,0.0,2024-12-14T05:33:34.719956,Programming|Design|Chemistry,Kinesthetic,Advanced,Morning,15.0,2025-10-13T05:33:34.727360
user_00176,24.0,India,de,HighSchool,0.0,2025-01-20T05:33:34.719956,Physics,Visual,Intermediate,Flexible,12.0,2025-09-05T05:33:34.727394
user_00177,30.0,UK,si,Bachelors,0.0,2024-08-04T05:33:34.719956,Programming|Biology|Chemistry,Reading/Writing,Advanced,Flexible,13.0,2025-09-20T05:33:34.727428
user_00178,27.0,USA,de,HighSchool,0.0,2024-11-06T05:33:34.719956,Art|Biology|Economics,Mixed,Intermediate,Morning,25.0,2025-11-16T05:33:34.727461
user_00179,32.0,USA,de,Other,0.0,2024-06-26T05:33:34.719956,Art|English|Mathematics,Visual,Intermediate,Afternoon,28.0,2025-10-20T05:33:34.727495
user_00180,20.0,Canada,ta,PhD,0.0,2024-11-02T05:33:34.719956,History,Mixed,Beginner,Evening,21.0,2025-09-13T05:33:34.727527
user_00181,22.0,USA,en,PhD,0.0,2024-08-18T05:33:34.719956,History|Physics,Auditory,Beginner,Flexible,18.0,2025-10-06T05:33:34.727561
user_00182,32.0,Australia,ta,Other,0.0,2025-03-14T05:33:34.719956,History,Mixed,Intermediate,Morning,20.0,2025-11-17T05:33:34.727599
user_00183,30.0,Sri Lanka,si,Masters,0.0,2024-09-03T05:33:34.719956,Chemistry|Economics,Auditory,Intermediate,Evening,17.0,2025-11-02T05:33:34.727633
user_00184,20.0,UK,fr,Masters,0.0,2024-09-09T05:33:34.719956,Economics|Art|English,Reading/Writing,Beginner,Evening,15.0,2025-10-11T05:33:34.727666
user_00185,22.0,Canada,en,PhD,0.0,2024-06-08T05:33:34.719956,Mathematics|Art|English,Mixed,Advanced,Afternoon,18.0,2025-11-16T05:33:34.727700
user_00186,28.0,Germany,de,Bachelors,0.0,2024-07-13T05:33:34.719956,Chemistry|Biology,Visual,Advanced,Morning,17.0,2025-10-29T05:33:34.727734
user_00187,34.0,Sri Lanka,de,Masters,0.0,2024-10-27T05:33:34.719956,Biology|Design|Art,Visual,Advanced,Afternoon,24.0,2025-09-17T05:33:34.727769
user_00188,18.0,India,fr,Masters,0.0,2024-09-24T05:33:34.719956,Design|Programming|Chemistry,Reading/Writing,Advanced,Evening,20.0,2025-09-14T05:33:34.727802
user_00189,32.0,USA,es,Masters,0.0,2025-02-17T05:33:34.719956,English,Mixed,Intermediate,Afternoon,14.0,2025-10-15T05:33:34.727836
user_00190,26.0,Australia,ta,Bachelors,0.0,2024-09-18T05:33:34.719956,Art|Programming,Mixed,Advanced,Evening,29.0,2025-10-17T05:33:34.727869
user_00191,28.0,Sri Lanka,fr,Other,0.0,2024-11-05T05:33:34.719956,Chemistry|English,Visual,Intermediate,Morning,21.0,2025-10-09T05:33:34.727903
user_00192,26.0,UK,es,Masters,0.0,2025-02-06T05:33:34.719956,Economics,Kinesthetic,Advanced,Evening,16.0,2025-11-05T05:33:34.727956
user_00193,31.0,Sri Lanka,fr,Other,0.0,2025-05-01T05:33:34.719956,Economics|Biology|History,Visual,Beginner,Flexible,22.0,2025-10-11T05:33:34.727989
user_00194,24.0,Canada,de,HighSchool,0.0,2025-03-17T05:33:34.719956,Economics,Auditory,Intermediate,Flexible,18.0,2025-09-22T05:33:34.728022
user_00195,37.0,Canada,si,Masters,0.0,2024-06-30T05:33:34.719956,Physics,Mixed,Beginner,Morning,19.0,2025-10-31T05:33:34.728055
user_00196,24.0,UK,si,HighSchool,0.0,2024-11-04T05:33:34.719956,Chemistry|English,Visual,Beginner,Evening,19.0,2025-09-11T05:33:34.728089
user_00197,28.0,Germany,en,Masters,0.0,2024-07-02T05:33:34.719956,Economics|Art|Chemistry,Mixed,Intermediate,Evening,18.0,2025-10-29T05:33:34.728123
user_00198,41.0,Australia,en,Masters,0.0,2024-10-04T05:33:34.719956,English|Chemistry|Mathematics,Kinesthetic,Intermediate,Afternoon,27.0,2025-10-31T05:33:34.728157
user_00199,16.0,Germany,es,PhD,0.0,2024-09-05T05:33:34.719956,Physics|Design,Visual,Beginner,Afternoon,22.0,2025-09-22T05:33:34.728190
user_00200,37.0,USA,si,HighSchool,0.0,2025-01-26T05:33:34.719956,English|Programming,Kinesthetic,Advanced,Morning,15.0,2025-10-20T05:33:34.728238
user_00201,34.0,Canada,ta,Bachelors,0.0,2025-03-27T05:33:34.719956,English|Chemistry,Reading/Writing,Advanced,Evening,18.0,2025-08-26T05:33:34.728279
user_00202,21.0,Sri Lanka,es,Masters,0.0,2025-02-02T05:33:34.719956,Chemistry,Reading/Writing,Beginner,Flexible,14.0,2025-09-06T05:33:34.728326
user_00203,24.0,USA,de,Other,0.0,2024-08-24T05:33:34.719956,Biology|History|Physics,Mixed,Intermediate,Evening,16.0,2025-11-13T05:33:34.728360
user_00204,31.0,Germany,en,HighSchool,0.0,2024-09-10T05:33:34.719956,History,Mixed,Beginner,Afternoon,23.0,2025-10-12T05:33:34.728394
user_00205,31.0,Australia,fr,PhD,0.0,2025-02-10T05:33:34.719956,History|Art|Physics,Mixed,Intermediate,Morning,16.0,2025-09-25T05:33:34.728427
user_00206,43.0,India,fr,PhD,0.0,2025-04-27T05:33:34.719956,Art|English|Mathematics,Reading/Writing,Intermediate,Morning,21.0,2025-10-26T05:33:34.728463
user_00207,33.0,Germany,en,HighSchool,0.0,2024-06-02T05:33:34.719956,Economics,Visual,Beginner,Flexible,15.0,2025-11-18T05:33:34.728507
user_00208,27.0,USA,de,Bachelors,0.0,2024-07-02T05:33:34.719956,Design|Programming|History,Reading/Writing,Intermediate,Flexible,20.0,2025-11-12T05:33:34.728542
user_00209,28.0,Canada,es,Other,0.0,2024-11-29T05:33:34.719956,Chemistry,Mixed,Intermediate,Afternoon,23.0,2025-10-25T05:33:34.728575
user_00210,33.0,Australia,en,HighSchool,0.0,2024-10-01T05:33:34.719956,Economics|Design|History,Auditory,Beginner,Flexible,21.0,2025-10-09T05:33:34.728614
user_00211,40.0,India,ta,Bachelors,0.0,2025-03-30T05:33:34.719956,Design,Mixed,Beginner,Afternoon,28.0,2025-10-27T05:33:34.728648
user_00212,23.0,Sri Lanka,en,Other,1.0,2024-07-24T05:33:34.719956,Mathematics|Biology|History,Reading/Writing,Intermediate,Afternoon,19.0,2025-09-14T05:33:34.728682
user_00213,28.0,India,en,Bachelors,0.0,2024-12-29T05:33:34.719956,History,Kinesthetic,Advanced,Evening,21.0,2025-10-23T05:33:34.728715
user_00214,36.0,USA,si,Other,0.0,2024-12-24T05:33:34.719956,Mathematics|Economics,Mixed,Advanced,Afternoon,10.0,2025-09-03T05:33:34.728749
user_00215,19.0,Canada,de,Other,0.0,2024-12-01T05:33:34.719956,Design|Economics|Programming,Reading/Writing,Intermediate,Afternoon,20.0,2025-10-15T05:33:34.728783
user_00216,16.0,UK,si,Other,0.0,2025-01-31T05:33:34.719956,Chemistry|Art,Visual,Advanced,Flexible,18.0,2025-09-30T05:33:34.728816
user_00217,25.0,Germany,fr,Bachelors,0.0,2025-01-16T05:33:34.719956,Programming,Visual,Intermediate,Evening,16.0,2025-11-11T05:33:34.728849
user_00218,41.0,Germany,es,Bachelors,0.0,2024-11-14T05:33:34.719956,History|Mathematics|Physics,Auditory,Advanced,Afternoon,14.0,2025-09-22T05:33:34.728883
user_00219,16.0,India,ta,Masters,0.0,2025-05-19T05:33:34.719956,Biology,Visual,Advanced,Flexible,27.0,2025-10-22T05:33:34.728921
user_00220,27.0,Canada,fr,Bachelors,0.0,2025-01-24T05:33:34.719956,Programming|English|Design,Reading/Writing,Advanced,Evening,21.0,2025-10-14T05:33:34.728955
user_00221,25.0,USA,ta,Other,0.0,2024-09-30T05:33:34.719956,Art,Kinesthetic,Beginner,Evening,20.0,2025-10-13T05:33:34.728988
user_00222,19.0,UK,en,Other,0.0,2025-03-13T05:33:34.719956,English,Mixed,Advanced,Flexible,16.0,2025-10-16T05:33:34.729021
user_00223,23.0,India,si,Masters,0.0,2024-08-08T05:33:34.719956,Art,Mixed,Advanced,Evening,21.0,2025-10-21T05:33:34.729054
user_00224,23.0,Australia,de,PhD,0.0,2024-11-27T05:33:34.719956,Chemistry,Mixed,Intermediate,Afternoon,24.0,2025-09-14T05:33:34.729087
user_00225,16.0,Canada,en,Other,1.0,2025-04-18T05:33:34.719956,Mathematics|History|Design,Auditory,Advanced,Afternoon,19.0,2025-11-14T05:33:34.729122
user_00226,36.0,Canada,si,HighSchool,0.0,2024-10-05T05:33:34.719956,Mathematics|Art,Reading/Writing,Beginner,Morning,15.0,2025-09-15T05:33:34.729155
user_00227,16.0,Germany,de,HighSchool,1.0,2025-01-06T05:33:34.719956,English|Mathematics|Design,Auditory,Beginner,Morning,22.0,2025-09-16T05:33:34.729194
user_00228,21.0,India,si,Bachelors,0.0,2025-01-17T05:33:34.719956,English|Design,Visual,Intermediate,Flexible,23.0,2025-09-25T05:33:34.729238
user_00229,33.0,Germany,si,Bachelors,0.0,2025-04-15T05:33:34.719956,Mathematics|Physics|Design,Reading/Writing,Intermediate,Flexible,24.0,2025-11-15T05:33:34.729273
user_00230,18.0,Canada,en,Bachelors,0.0,2024-10-16T05:33:34.719956,Programming|Physics|Mathematics,Auditory,Beginner,Flexible,22.0,2025-10-19T05:33:34.729310
user_00231,26.0,Sri Lanka,en,Masters,0.0,2024-08-11T05:33:34.719956,Mathematics|Chemistry|Programming,Visual,Beginner,Afternoon,25.0,2025-10-03T05:33:34.729345
user_00232,25.0,Sri Lanka,ta,Bachelors,0.0,2024-08-09T05:33:34.719956,Economics|Programming,Reading/Writing,Advanced,Afternoon,22.0,2025-08-26T05:33:34.729380
user_00233,32.0,Canada,en,Other,0.0,2024-11-30T05:33:34.719956,Physics,Reading/Writing,Beginner,Morning,16.0,2025-10-10T05:33:34.729413
user_00234,25.0,Germany,fr,Other,0.0,2024-12-10T05:33:34.719956,English,Reading/Writing,Intermediate,Afternoon,15.0,2025-10-08T05:33:34.729448
user_00235,35.0,Germany,de,PhD,0.0,2024-07-31T05:33:34.719956,Design|Physics|English,Auditory,Advanced,Morning,25.0,2025-11-12T05:33:34.729482
user_00236,26.0,USA,si,PhD,0.0,2024-07-06T05:33:34.719956,Design,Kinesthetic,Intermediate,Morning,17.0,2025-11-11T05:33:34.729514
user_00237,16.0,Sri Lanka,ta,PhD,0.0,2025-01-08T05:33:34.719956,Chemistry,Visual,Beginner,Flexible,22.0,2025-09-26T05:33:34.729554
user_00238,32.0,Germany,fr,Other,0.0,2025-05-13T05:33:34.719956,Programming,Mixed,Beginner,Evening,21.0,2025-10-04T05:33:34.729587
user_00239,29.0,Sri Lanka,ta,PhD,0.0,2025-04-13T05:33:34.719956,Economics|Biology|Chemistry,Reading/Writing,Beginner,Afternoon,24.0,2025-10-19T05:33:34.729621
user_00240,27.0,USA,ta,PhD,0.0,2025-03-02T05:33:34.719956,English|Design,Kinesthetic,Intermediate,Morning,26.0,2025-10-07T05:33:34.729654
user_00241,28.0,USA,si,PhD,0.0,2025-02-15T05:33:34.719956,Physics|Chemistry,Kinesthetic,Beginner,Flexible,19.0,2025-10-11T05:33:34.729687
user_00242,29.0,Australia,fr,PhD,0.0,2024-12-09T05:33:34.719956,Programming|Design,Mixed,Beginner,Evening,17.0,2025-10-12T05:33:34.729720
user_00243,17.0,Germany,es,Bachelors,0.0,2025-02-25T05:33:34.719956,Programming|English,Reading/Writing,Advanced,Afternoon,15.0,2025-10-12T05:33:34.729753
user_00244,33.0,UK,ta,PhD,0.0,2024-08-11T05:33:34.719956,History,Mixed,Beginner,Morning,14.0,2025-09-24T05:33:34.729787
user_00245,31.0,Canada,si,PhD,0.0,2024-06-06T05:33:34.719956,Design,Reading/Writing,Beginner,Evening,22.0,2025-10-23T05:33:34.729820
user_00246,16.0,USA,es,Bachelors,0.0,2024-11-14T05:33:34.719956,Art,Mixed,Intermediate,Flexible,16.0,2025-09-15T05:33:34.729858
user_00247,30.0,Germany,es,PhD,0.0,2024-11-23T05:33:34.719956,Economics|Physics|History,Auditory,Advanced,Evening,21.0,2025-11-01T05:33:34.729893
user_00248,35.0,Canada,fr,HighSchool,0.0,2024-06-30T05:33:34.719956,Design|Programming|History,Visual,Beginner,Morning,19.0,2025-10-20T05:33:34.729927
user_00249,23.0,India,fr,Other,0.0,2024-06-08T05:33:34.719956,Biology|Art|Programming,Reading/Writing,Intermediate,Afternoon,15.0,2025-10-09T05:33:34.729967
user_00250,28.0,Sri Lanka,de,HighSchool,0.0,2025-04-13T05:33:34.719956,Chemistry,Kinesthetic,Intermediate,Evening,12.0,2025-09-25T05:33:34.730001
user_00251,23.0,Australia,si,Other,0.0,2024-09-25T05:33:34.719956,Art,Reading/Writing,Intermediate,Morning,17.0,2025-10-15T05:33:34.730034
user_00252,16.0,Sri Lanka,es,HighSchool,1.0,2024-12-02T05:33:34.719956,Physics|Chemistry|Biology,Mixed,Beginner,Afternoon,23.0,2025-10-11T05:33:34.730067
user_00253,20.0,Germany,de,PhD,0.0,2024-10-31T05:33:34.719956,Chemistry|History|Design,Reading/Writing,Beginner,Afternoon,23.0,2025-09-26T05:33:34.730101
user_00254,49.0,Germany,de,PhD,1.0,2025-02-06T05:33:34.719956,English,Visual,Advanced,Morning,21.0,2025-09-15T05:33:34.730134
user_00255,48.0,India,ta,Masters,0.0,2025-03-29T05:33:34.719956,Art|Economics,Kinesthetic,Advanced,Flexible,18.0,2025-09-05T05:33:34.730169
user_00256,27.0,UK,fr,HighSchool,0.0,2024-10-04T05:33:34.719956,Chemistry|English|Physics,Auditory,Intermediate,Morning,13.0,2025-10-23T05:33:34.730209
user_00257,27.0,USA,en,Bachelors,0.0,2025-03-15T05:33:34.719956,Design|History|Chemistry,Mixed,Intermediate,Flexible,23.0,2025-10-30T05:33:34.730242
user_00258,42.0,UK,es,Other,0.0,2024-06-30T05:33:34.719956,Economics,Auditory,Intermediate,Evening,16.0,2025-11-05T05:33:34.730276
user_00259,33.0,India,ta,PhD,0.0,2024-11-24T05:33:34.719956,Art,Auditory,Beginner,Flexible,17.0,2025-09-12T05:33:34.730309
user_00260,35.0,Germany,es,PhD,0.0,2024-09-17T05:33:34.719956,Art|History,Auditory,Beginner,Morning,18.0,2025-10-25T05:33:34.730343
user_00261,27.0,USA,en,Masters,0.0,2024-12-30T05:33:34.719956,Art,Mixed,Advanced,Flexible,15.0,2025-09-13T05:33:34.730376
user_00262,32.0,Germany,en,Other,0.0,2024-08-21T05:33:34.719956,Economics|Mathematics,Reading/Writing,Advanced,Afternoon,26.0,2025-09-29T05:33:34.730410
user_00263,32.0,Sri Lanka,es,Bachelors,0.0,2025-05-10T05:33:34.719956,English|Programming,Visual,Intermediate,Morning,16.0,2025-10-23T05:33:34.730444
user_00264,36.0,India,es,Other,0.0,2024-05-28T05:33:34.719956,Design|Chemistry|Economics,Auditory,Beginner,Morning,29.0,2025-09-11T05:33:34.730478
user_00265,31.0,USA,fr,Masters,0.0,2025-03-01T05:33:34.719956,English|History,Mixed,Intermediate,Morning,15.0,2025-11-05T05:33:34.730517
user_00266,29.0,Australia,de,HighSchool,0.0,2024-06-25T05:33:34.719956,Chemistry,Auditory,Beginner,Evening,27.0,2025-10-22T05:33:34.730552
user_00267,19.0,Australia,es,PhD,0.0,2024-08-04T05:33:34.719956,English|Design|Economics,Reading/Writing,Beginner,Morning,29.0,2025-10-02T05:33:34.730587
user_00268,36.0,Germany,es,Masters,0.0,2024-11-19T05:33:34.719956,Art|Programming,Mixed,Beginner,Morning,17.0,2025-09-25T05:33:34.730622
user_00269,28.0,Canada,es,Masters,0.0,2024-08-26T05:33:34.719956,Biology|Design,Auditory,Intermediate,Evening,16.0,2025-10-12T05:33:34.730656
user_00270,24.0,Australia,ta,Masters,0.0,2025-03-21T05:33:34.719956,Art|Programming|Mathematics,Visual,Beginner,Flexible,12.0,2025-11-20T05:33:34.730696
user_00271,38.0,Sri Lanka,si,PhD,0.0,2024-10-19T05:33:34.719956,Chemistry,Kinesthetic,Beginner,Evening,11.0,2025-11-11T05:33:34.730730
user_00272,20.0,Canada,ta,Masters,0.0,2024-06-20T05:33:34.719956,Chemistry|Mathematics|Design,Kinesthetic,Advanced,Afternoon,20.0,2025-09-29T05:33:34.730764
user_00273,36.0,Canada,en,HighSchool,1.0,2024-09-24T05:33:34.719956,Chemistry,Mixed,Beginner,Flexible,26.0,2025-11-21T05:33:34.730798
user_00274,16.0,Sri Lanka,es,Masters,0.0,2024-10-22T05:33:34.719956,Chemistry|Art|Physics,Auditory,Intermediate,Morning,16.0,2025-11-09T05:33:34.730837
user_00275,28.0,Sri Lanka,ta,Masters,0.0,2025-03-17T05:33:34.719956,Chemistry|History,Visual,Advanced,Morning,24.0,2025-09-05T05:33:34.730871
user_00276,36.0,Canada,si,PhD,0.0,2025-02-06T05:33:34.719956,Chemistry|Design|Art,Auditory,Beginner,Morning,20.0,2025-11-05T05:33:34.730904
user_00277,24.0,Australia,en,Other,0.0,2024-11-28T05:33:34.719956,Programming|Chemistry,Auditory,Intermediate,Morning,19.0,2025-10-22T05:33:34.730938
user_00278,39.0,Germany,fr,Other,0.0,2025-01-01T05:33:34.719956,Mathematics|English|Biology,Mixed,Advanced,Afternoon,16.0,2025-10-03T05:33:34.730971
user_00279,17.0,USA,es,HighSchool,0.0,2025-01-24T05:33:34.719956,Design|Physics,Auditory,Intermediate,Morning,17.0,2025-09-16T05:33:34.731005
user_00280,20.0,Sri Lanka,ta,Masters,0.0,2024-08-08T05:33:34.719956,Programming|Economics,Auditory,Intermediate,Morning,9.0,2025-11-20T05:33:34.731039
user_00281,27.0,Germany,en,HighSchool,0.0,2025-05-06T05:33:34.719956,Design,Mixed,Intermediate,Flexible,18.0,2025-09-29T05:33:34.731073
user_00282,29.0,Canada,de,HighSchool,0.0,2024-08-24T05:33:34.719956,Chemistry|English|Physics,Kinesthetic,Beginner,Afternoon,24.0,2025-11-03T05:33:34.731107
user_00283,35.0,Germany,ta,PhD,0.0,2024-06-28T05:33:34.719956,Physics|English|Design,Auditory,Beginner,Afternoon,29.0,2025-11-11T05:33:34.731148
user_00284,26.0,UK,en,PhD,0.0,2025-04-28T05:33:34.719956,Chemistry|Physics,Visual,Advanced,Afternoon,21.0,2025-08-25T05:33:34.731181
user_00285,29.0,Sri Lanka,si,PhD,0.0,2024-09-01T05:33:34.719956,English|Chemistry|Programming,Auditory,Advanced,Evening,21.0,2025-11-07T05:33:34.731216
user_00286,31.0,Australia,en,Masters,0.0,2025-01-07T05:33:34.719956,Physics|English|History,Reading/Writing,Intermediate,Evening,16.0,2025-11-15T05:33:34.731249
user_00287,23.0,UK,fr,Bachelors,0.0,2025-01-16T05:33:34.719956,History,Visual,Beginner,Morning,24.0,2025-11-17T05:33:34.731282
user_00288,23.0,Australia,en,Bachelors,1.0,2024-11-21T05:33:34.719956,Chemistry|History,Visual,Advanced,Flexible,19.0,2025-10-25T05:33:34.731316
user_00289,21.0,USA,si,PhD,0.0,2024-12-14T05:33:34.719956,Physics|Programming,Visual,Advanced,Morning,25.0,2025-10-31T05:33:34.731355
user_00290,31.0,India,fr,HighSchool,0.0,2025-04-21T05:33:34.719956,English|History,Kinesthetic,Beginner,Flexible,16.0,2025-11-21T05:33:34.731388
user_00291,40.0,USA,si,Masters,0.0,2024-12-22T05:33:34.719956,History|Biology|Art,Kinesthetic,Advanced,Flexible,13.0,2025-10-28T05:33:34.731424
user_00292,42.0,Canada,fr,Bachelors,0.0,2024-10-29T05:33:34.719956,Biology,Mixed,Intermediate,Morning,17.0,2025-10-11T05:33:34.731463
user_00293,30.0,Sri Lanka,es,PhD,0.0,2024-12-20T05:33:34.719956,Biology,Mixed,Beginner,Flexible,22.0,2025-09-21T05:33:34.731497
user_00294,30.0,Sri Lanka,si,Masters,0.0,2025-01-28T05:33:34.719956,Design|Programming|Art,Visual,Advanced,Morning,13.0,2025-09-19T05:33:34.731534
user_00295,16.0,India,es,PhD,0.0,2024-08-09T05:33:34.719956,Design,Auditory,Beginner,Evening,23.0,2025-10-20T05:33:34.731589
user_00296,22.0,Australia,ta,PhD,0.0,2024-12-10T05:33:34.719956,Art|English,Auditory,Beginner,Afternoon,12.0,2025-11-05T05:33:34.731625
user_00297,23.0,Australia,fr,HighSchool,0.0,2025-03-03T05:33:34.719956,Art|Programming,Reading/Writing,Beginner,Evening,25.0,2025-10-27T05:33:34.731661
user_00298,29.0,UK,ta,PhD,0.0,2025-03-26T05:33:34.719956,Chemistry,Kinesthetic,Advanced,Morning,20.0,2025-10-26T05:33:34.731695
user_00299,24.0,Australia,ta,Bachelors,0.0,2025-01-19T05:33:34.719956,Design|Economics,Visual,Advanced,Evening,22.0,2025-10-20T05:33:34.731729
user_00300,36.0,Australia,si,HighSchool,0.0,2024-10-07T05:33:34.719956,Economics|Biology|Physics,Reading/Writing,Beginner,Afternoon,17.0,2025-11-07T05:33:34.731776
user_00301,32.0,Sri Lanka,en,Bachelors,0.0,2024-11-02T05:33:34.719956,Physics|English,Visual,Beginner,Morning,23.0,2025-10-28T05:33:34.731827
user_00302,36.0,Canada,de,Bachelors,0.0,2024-12-08T05:33:34.719956,Mathematics,Reading/Writing,Beginner,Afternoon,22.0,2025-09-10T05:33:34.731861
user_00303,26.0,UK,es,PhD,0.0,2024-11-12T05:33:34.719956,Design|Chemistry|Programming,Auditory,Beginner,Evening,18.0,2025-10-18T05:33:34.731895
user_00304,29.0,UK,si,HighSchool,0.0,2024-07-15T05:33:34.719956,English,Reading/Writing,Intermediate,Flexible,15.0,2025-11-15T05:33:34.731943
user_00305,28.0,Sri Lanka,ta,PhD,0.0,2025-02-13T05:33:34.719956,Economics|Biology|Mathematics,Reading/Writing,Advanced,Evening,22.0,2025-09-22T05:33:34.731978
user_00306,38.0,Germany,de,Masters,0.0,2024-09-11T05:33:34.719956,Design|English,Auditory,Beginner,Evening,22.0,2025-09-07T05:33:34.732012
user_00307,25.0,India,en,Masters,0.0,2024-09-27T05:33:34.719956,Programming|Biology|Chemistry,Visual,Beginner,Afternoon,24.0,2025-10-19T05:33:34.732047
user_00308,29.0,Germany,es,HighSchool,0.0,2025-02-03T05:33:34.719956,Design|Programming|Chemistry,Auditory,Beginner,Evening,32.0,2025-08-25T05:33:34.732081
user_00309,32.0,USA,fr,HighSchool,0.0,2024-11-27T05:33:34.719956,History|Chemistry|Biology,Reading/Writing,Advanced,Evening,23.0,2025-10-31T05:33:34.732122
user_00310,29.0,UK,en,HighSchool,0.0,2024-07-22T05:33:34.719956,Mathematics,Mixed,Intermediate,Morning,17.0,2025-10-11T05:33:34.732165
user_00311,29.0,Germany,si,Bachelors,0.0,2025-02-25T05:33:34.719956,Mathematics|History,Auditory,Advanced,Afternoon,18.0,2025-11-08T05:33:34.732199
user_00312,22.0,Australia,fr,Masters,0.0,2024-11-16T05:33:34.719956,Design|Physics|Programming,Kinesthetic,Intermediate,Afternoon,23.0,2025-11-02T05:33:34.732233
user_00313,40.0,Canada,de,PhD,0.0,2025-02-26T05:33:34.719956,Economics|Programming|Biology,Mixed,Beginner,Flexible,22.0,2025-10-14T05:33:34.732267
user_00314,27.0,Canada,es,Masters,0.0,2025-05-26T05:33:34.719956,History|Design|Mathematics,Auditory,Advanced,Evening,19.0,2025-09-05T05:33:34.732302
user_00315,31.0,India,es,Other,0.0,2024-09-14T05:33:34.719956,Programming,Visual,Beginner,Evening,23.0,2025-10-13T05:33:34.732335
user_00316,23.0,India,es,HighSchool,0.0,2024-06-17T05:33:34.719956,Programming|Art|Mathematics,Kinesthetic,Beginner,Afternoon,12.0,2025-08-26T05:33:34.732368
user_00317,17.0,Sri Lanka,ta,Masters,0.0,2025-05-26T05:33:34.719956,Design,Reading/Writing,Advanced,Flexible,30.0,2025-11-01T05:33:34.732401
user_00318,34.0,UK,de,PhD,0.0,2024-11-15T05:33:34.719956,Art,Mixed,Advanced,Afternoon,19.0,2025-11-02T05:33:34.732435
user_00319,42.0,UK,en,HighSchool,0.0,2024-12-14T05:33:34.719956,Physics|History,Kinesthetic,Beginner,Flexible,19.0,2025-11-02T05:33:34.732468
user_00320,19.0,Canada,en,Other,0.0,2025-04-09T05:33:34.719956,History|Art,Visual,Intermediate,Afternoon,27.0,2025-09-06T05:33:34.732507
user_00321,17.0,UK,si,HighSchool,0.0,2025-02-10T05:33:34.719956,Design,Mixed,Advanced,Evening,26.0,2025-08-30T05:33:34.732541
user_00322,39.0,USA,ta,Bachelors,0.0,2024-11-06T05:33:34.719956,Economics|Art|Chemistry,Visual,Intermediate,Morning,33.0,2025-09-29T05:33:34.732574
user_00323,30.0,Sri Lanka,ta,Other,0.0,2025-04-07T05:33:34.719956,Biology,Auditory,Advanced,Evening,24.0,2025-11-12T05:33:34.732607
user_00324,31.0,UK,en,Masters,0.0,2024-09-27T05:33:34.719956,English|Physics,Mixed,Intermediate,Afternoon,14.0,2025-10-06T05:33:34.732640
user_00325,29.0,UK,ta,Bachelors,0.0,2025-01-12T05:33:34.719956,Art|English,Auditory,Intermediate,Morning,24.0,2025-11-03T05:33:34.732676
user_00326,33.0,Australia,es,HighSchool,0.0,2024-12-01T05:33:34.719956,Design|Biology|Mathematics,Reading/Writing,Advanced,Flexible,14.0,2025-09-15T05:33:34.732710
user_00327,22.0,Canada,de,Other,0.0,2024-09-25T05:33:34.719956,Physics|Design,Visual,Advanced,Afternoon,16.0,2025-11-07T05:33:34.732744
user_00328,42.0,Australia,de,Bachelors,0.0,2025-03-02T05:33:34.719956,Biology,Auditory,Beginner,Flexible,11.0,2025-11-12T05:33:34.732777
user_00329,34.0,Canada,de,Bachelors,0.0,2024-07-09T05:33:34.719956,History,Kinesthetic,Intermediate,Morning,17.0,2025-11-11T05:33:34.732816
user_00330,22.0,UK,fr,PhD,0.0,2025-01-05T05:33:34.719956,Art|Mathematics|Design,Visual,Intermediate,Afternoon,18.0,2025-11-04T05:33:34.732850
user_00331,16.0,Germany,fr,Other,0.0,2025-04-05T05:33:34.719956,History,Visual,Intermediate,Evening,24.0,2025-10-01T05:33:34.732890
