user_id,package_id,timestamp,user_age,user_language,user_academic_level,user_pref_subjects_count_match,user_last_active_days,user_interaction_count_30d,package_price,package_sessions,package_language_match,package_avg_rating,package_popularity_7d,text_similarity_score,generator_origin_popularity,generator_origin_cf,generator_origin_embedding,time_of_day_sin,day_of_week_cos,label
user_00979,pkg_0156,2025-06-03T18:55:09.291880,34,de,Advanced,0,57,4,96.14,4,0,3.71,22,0.3503,0,0,1,-0.5475,0.1444,0.0
user_00979,pkg_0182,2025-10-20T01:49:37.742383,34,de,Advanced,0,57,5,73.13,2,1,4.17,16,-1.7526,0,0,1,-0.5184,0.9004,0.0
user_00979,pkg_0356,2025-09-22T16:48:18.938010,34,de,Advanced,0,57,5,43.26,1,0,3.99,20,1.0461,0,0,0,-0.2372,0.5292,0.05
user_00979,pkg_0023,2025-07-22T23:54:58.333536,34,de,Advanced,0,57,3,23.56,12,0,3.76,22,-3.5242,0,0,1,-0.4302,0.4229,0.0
user_00979,pkg_0028,2025-08-01T12:13:47.026688,34,de,Advanced,0,57,4,119.95,2,0,4.55,16,-3.3677,0,0,1,-0.8312,-0.0116,0.0
user_00979,pkg_0115,2025-08-12T20:02:22.009448,34,de,Advanced,0,57,7,286.06,10,0,2.64,23,-0.5108,0,0,1,0.9597,0.9855,0.0
user_00979,pkg_0093,2025-07-19T04:47:57.308419,34,de,Advanced,1,57,6,263.06,9,0,5.0,24,-2.5607,0,1,1,-0.8159,0.6827,0.0
user_00979,pkg_0108,2025-08-28T20:47:24.409857,34,de,Advanced,0,57,5,117.62,2,0,4.61,15,-0.6018,0,1,0,-0.5684,-0.9727,0.0
user_00979,pkg_0473,2025-10-06T12:43:35.790855,34,de,Advanced,0,57,3,5.0,7,1,4.61,26,1.6362,1,0,1,-0.6744,-0.9067,0.0
user_00979,pkg_0218,2025-07-12T04:05:49.803186,34,de,Advanced,0,57,2,113.89,2,1,4.54,22,1.2798,0,0,1,0.222,-0.8733,0.0
user_00979,pkg_0490,2025-05-27T08:51:16.524842,34,de,Advanced,0,57,4,220.56,2,0,4.53,30,-2.1867,0,0,0,0.9593,-0.1689,0.0
user_00979,pkg_0058,2025-07-05T05:14:52.442382,34,de,Advanced,0,57,6,49.0,12,1,3.21,22,-1.8234,0,0,1,0.6079,-0.9935,0.05
user_00979,pkg_0008,2025-11-13T07:52:23.144279,34,de,Advanced,0,57,9,7.78,6,0,4.93,34,-5.5363,0,0,0,0.9984,-0.4121,0.2
user_00979,pkg_0222,2025-05-30T06:44:23.943619,34,de,Advanced,0,57,5,123.11,1,0,4.61,18,9.2028,0,0,0,-0.4765,-0.5253,0.0
user_00979,pkg_0492,2025-11-01T18:41:34.848293,34,de,Advanced,0,57,8,65.19,1,0,3.5,25,-4.5834,0,0,1,-0.8997,0.9828,0.0
user_00979,pkg_0167,2025-07-27T18:35:38.647807,34,de,Advanced,0,57,5,204.6,11,0,4.93,23,-12.0386,1,0,0,-0.7352,0.5306,0.0
user_00979,pkg_0280,2025-11-11T20:06:44.078952,34,de,Advanced,0,57,7,232.58,6,0,4.7,16,3.6853,0,0,1,-0.0225,-0.7748,0.0
user_00979,pkg_0494,2025-07-30T22:47:49.501576,34,de,Advanced,0,57,4,224.5,1,0,3.04,15,-1.0468,0,0,1,-0.7262,-0.9088,0.05
user_00979,pkg_0154,2025-08-18T07:34:09.863739,34,de,Advanced,0,57,6,48.22,11,0,4.15,15,-4.7567,1,0,0,-0.6048,-0.999,0.0
user_00979,pkg_0375,2025-05-29T23:04:13.111115,34,de,Advanced,0,57,11,234.39,2,1,4.08,21,6.1386,0,0,0,0.999,-0.5736,0.0
user_00979,pkg_0285,2025-07-11T13:12:14.540602,34,de,Advanced,1,57,4,185.33,10,0,4.46,26,-4.3141,0,0,1,0.0709,-0.9179,0.0
user_00979,pkg_0418,2025-09-16T12:38:33.088966,34,de,Advanced,0,57,7,300.0,11,0,4.09,18,0.1277,1,0,1,0.3721,0.9108,0.0
user_00979,pkg_0022,2025-06-17T04:31:45.486440,34,de,Advanced,0,57,5,37.36,2,0,4.86,16,0.872,1,0,1,0.2938,0.999,0.05
user_00979,pkg_0097,2025-06-27T09:31:54.508340,34,de,Advanced,0,57,2,122.21,5,0,3.68,18,2.4696,0,0,1,-0.0698,0.7352,0.0
user_00979,pkg_0409,2025-09-05T20:50:03.860766,34,de,Advanced,0,57,6,99.65,11,0,4.01,15,-4.6195,0,0,1,0.9196,0.3677,0.0
user_00979,pkg_0321,2025-10-08T12:42:06.955229,34,de,Advanced,1,57,7,33.74,3,0,3.96,18,1.5761,0,0,0,0.7647,0.9525,0.0
user_00979,pkg_0080,2025-11-16T23:24:23.652972,34,de,Advanced,0,57,6,42.25,8,0,4.76,20,-2.5524,0,0,1,-0.3162,0.8282,0.0
user_00979,pkg_0109,2025-11-10T05:16:06.402143,34,de,Advanced,0,57,11,185.11,6,0,4.37,18,2.3556,0,0,0,0.8852,-0.1155,0.0
user_00979,pkg_0092,2025-08-07T00:54:35.119993,34,de,Advanced,0,57,5,61.76,10,0,4.17,21,5.7005,0,0,0,0.8234,0.5266,0.0
user_00535,pkg_0336,2025-09-07T23:07:24.240509,31,en,Intermediate,1,66,3,300.0,3,1,2.73,19,-3.8051,0,0,0,0.9001,0.2843,0.0
user_00535,pkg_0072,2025-10-30T20:15:22.688025,31,en,Intermediate,0,66,2,300.0,6,1,3.58,15,-5.0296,0,0,0,0.2578,0.8644,0.0
user_00535,pkg_0102,2025-11-02T15:16:55.342432,31,en,Intermediate,0,66,2,165.99,12,1,4.14,20,-1.6687,0,0,1,-0.3995,0.9994,0.0
user_00535,pkg_0227,2025-07-22T14:15:40.069960,31,en,Intermediate,0,66,6,60.27,9,1,4.25,20,-3.2458,1,0,1,0.9564,0.3007,0.0
user_00535,pkg_0342,2025-11-11T19:56:51.800820,31,en,Intermediate,0,66,4,178.1,7,1,3.44,17,3.738,0,0,1,-0.9572,0.4201,0.0
user_00535,pkg_0486,2025-10-13T16:17:34.871676,31,en,Intermediate,0,66,4,108.95,7,1,3.02,32,6.5151,0,0,1,-0.8103,-0.1287,0.0
user_00535,pkg_0005,2025-10-31T01:09:21.303207,31,en,Intermediate,0,66,3,23.75,1,1,4.29,15,1.0612,0,0,1,-0.5659,-0.0489,0.0
user_00535,pkg_0447,2025-07-27T21:38:08.853926,31,en,Intermediate,0,66,6,180.96,8,1,4.14,21,-0.2438,0,0,1,0.8814,1.0,0.0
user_00535,pkg_0092,2025-09-24T07:19:23.457822,31,en,Intermediate,0,66,3,61.76,10,1,4.17,25,-4.277,0,0,1,0.8872,0.999,0.0
user_00535,pkg_0263,2025-08-02T08:41:28.586838,31,en,Intermediate,0,66,4,298.85,9,1,3.46,24,2.5092,0,0,1,-0.716,0.3663,0.0
user_00535,pkg_0242,2025-09-19T10:05:27.198942,31,en,Intermediate,0,66,7,300.0,7,1,4.9,16,-5.8541,0,0,0,0.9999,0.5783,0.0
user_00535,pkg_0014,2025-06-16T23:28:01.430514,31,en,Intermediate,0,66,3,14.88,10,1,3.74,17,2.6606,0,0,0,0.2916,0.0042,0.0
user_00535,pkg_0304,2025-07-16T05:10:55.982681,31,en,Intermediate,0,66,6,300.0,11,1,4.42,16,-0.6795,0,0,1,-0.0404,0.9989,0.0
user_00535,pkg_0482,2025-10-08T13:40:23.628547,31,en,Intermediate,0,66,6,83.03,8,1,4.09,22,7.8551,0,0,1,-0.9204,0.88,0.0
user_00535,pkg_0435,2025-07-03T08:48:40.588866,31,en,Intermediate,0,66,4,32.57,11,1,4.65,22,-1.1093,0,0,1,-0.2999,0.9132,0.0
user_00535,pkg_0070,2025-09-07T15:15:27.596178,31,en,Intermediate,1,66,11,136.08,4,1,4.65,20,5.0263,0,0,1,0.8008,-0.8677,0.0
user_00535,pkg_0076,2025-07-10T13:29:53.858564,31,en,Intermediate,1,66,4,277.67,8,1,5.0,20,-2.8347,0,0,1,0.2612,-0.9974,0.0
user_00535,pkg_0112,2025-07-26T09:50:15.471174,31,en,Intermediate,0,66,6,223.08,8,1,4.13,16,-3.2551,0,0,1,-0.9756,0.552,0.0
user_00535,pkg_0296,2025-06-20T03:25:49.287767,31,en,Intermediate,1,66,6,255.49,6,1,3.62,18,-2.6263,0,0,1,-0.9691,-0.967,0.0
user_00535,pkg_0438,2025-09-18T05:50:15.891889,31,en,Intermediate,0,66,10,62.25,8,1,3.05,18,-0.2452,0,0,0,0.723,0.0623,0.0
user_00535,pkg_0167,2025-10-26T04:38:54.365121,31,en,Intermediate,0,66,5,204.6,11,1,4.93,22,-1.8982,0,0,1,0.5737,-0.4873,0.0
user_00535,pkg_0048,2025-10-16T10:19:41.050221,31,en,Intermediate,1,66,3,30.83,12,1,4.12,19,-1.2882,0,0,0,-0.299,0.9626,0.0
user_00535,pkg_0194,2025-07-29T08:37:00.806551,31,en,Intermediate,1,66,5,82.45,8,1,2.82,22,4.0835,0,0,1,0.9994,-0.3669,0.05
user_00535,pkg_0265,2025-08-10T18:10:46.901646,31,en,Intermediate,0,66,7,5.78,3,1,4.89,25,0.2089,0,0,1,0.8945,0.5146,0.0
user_00535,pkg_0034,2025-09-21T14:05:40.684393,31,en,Intermediate,0,66,7,265.41,9,1,3.84,27,-6.2599,0,0,1,0.7655,-0.9346,0.0
user_00535,pkg_0266,2025-08-24T06:39:18.039773,31,en,Intermediate,0,66,7,300.0,5,1,4.53,22,4.0711,0,0,0,-0.9982,0.6672,0.0
user_00535,pkg_0080,2025-07-08T02:52:10.229804,31,en,Intermediate,0,66,10,42.25,8,1,4.76,20,-6.3195,0,0,0,0.1385,-0.3909,0.0
user_00535,pkg_0410,2025-10-01T19:36:40.324918,31,en,Intermediate,0,66,7,84.75,2,1,3.65,18,3.4715,0,1,1,-0.4555,0.728,0.0
user_00535,pkg_0207,2025-06-27T07:20:44.530828,31,en,Intermediate,0,66,3,39.65,2,1,3.36,16,3.5684,0,0,1,-0.9904,0.7663,0.05
user_00535,pkg_0221,2025-06-16T00:40:40.535073,31,en,Intermediate,0,66,3,76.4,1,1,3.27,29,-8.9982,0,0,1,0.78,-0.4323,0.05
user_00535,pkg_0050,2025-09-12T08:36:49.202357,31,en,Intermediate,1,66,7,218.25,1,1,4.37,14,-2.6014,0,0,1,-0.1748,-0.3332,0.0
user_00535,pkg_0178,2025-09-19T03:29:04.523192,31,en,Intermediate,0,66,6,139.91,2,1,4.9,19,-4.7126,0,0,0,-0.9996,-0.8408,0.0
user_00535,pkg_0442,2025-08-16T01:21:22.202961,31,en,Intermediate,0,66,5,6.98,12,1,5.0,19,2.134,0,0,0,0.9593,-0.8498,0.0
user_00535,pkg_0330,2025-07-24T23:49:37.480645,31,en,Intermediate,0,66,6,300.0,2,1,3.99,16,11.2299,0,0,0,-0.6415,0.9563,0.0
user_00535,pkg_0363,2025-06-23T01:33:38.835431,31,en,Intermediate,0,66,3,95.58,11,1,4.11,18,2.1355,0,0,0,-0.1508,-0.9639,0.0
user_00535,pkg_0369,2025-06-23T11:16:11.839906,31,en,Intermediate,0,66,4,300.0,2,1,4.12,17,4.5008,0,0,1,-0.8243,0.9415,0.2
user_00535,pkg_0171,2025-07-09T00:10:50.028228,31,en,Intermediate,0,66,7,29.71,8,1,4.57,20,1.6933,0,0,1,-0.9817,-0.2546,0.0
user_00535,pkg_0478,2025-11-21T18:19:15.927775,31,en,Intermediate,0,66,4,300.0,11,1,4.93,26,-4.2695,0,0,1,-0.9441,-0.9423,0.0
user_00535,pkg_0431,2025-07-04T19:18:53.901904,31,en,Intermediate,0,66,5,80.62,3,1,4.08,21,2.3465,0,0,1,-0.7077,0.6465,0.0
user_00535,pkg_0138,2025-11-01T15:59:18.352363,31,en,Intermediate,0,66,3,123.27,12,1,3.7,26,0.0447,1,0,0,-0.9997,0.2306,0.0
user_00535,pkg_0268,2025-11-05T01:56:12.762581,31,en,Intermediate,0,66,3,68.89,4,1,4.16,19,10.3338,0,0,1,0.1495,0.6826,0.0
user_00535,pkg_0225,2025-09-08T19:18:34.959080,31,en,Intermediate,0,66,6,68.23,7,1,4.63,18,-4.6262,0,0,1,-0.9975,0.2339,0.0
user_00535,pkg_0219,2025-08-10T08:45:24.107755,31,en,Intermediate,0,66,6,220.51,6,1,5.0,19,-4.2772,1,0,1,-0.4642,-0.9934,0.0
user_00535,pkg_0261,2025-06-04T12:39:21.119705,31,en,Intermediate,0,66,7,132.0,2,1,4.48,15,0.0391,0,0,0,-0.4384,-0.5296,0.0
user_00535,pkg_0038,2025-08-11T12:06:01.342202,31,en,Intermediate,0,66,3,10.59,8,1,4.34,15,-1.4755,0,0,1,0.9365,0.9197,0.0
user_00535,pkg_0293,2025-07-21T17:03:47.607213,31,en,Intermediate,0,66,3,58.36,6,1,3.11,18,-0.5697,0,0,0,0.2448,0.5235,0.0
user_00535,pkg_0272,2025-09-18T04:41:34.413299,31,en,Intermediate,0,66,3,154.14,2,1,5.0,20,-2.7437,0,0,0,-0.5218,0.9489,0.0
user_00535,pkg_0209,2025-08-04T22:06:00.782418,31,en,Intermediate,0,66,3,163.22,6,1,4.97,17,5.6113,0,0,0,-0.5262,-0.1066,0.0
user_00535,pkg_0017,2025-10-07T00:16:24.962268,31,en,Intermediate,0,66,3,175.34,8,1,3.7,23,1.7095,0,0,1,-0.9934,-0.36,0.0
user_00535,pkg_0164,2025-10-22T21:02:14.617847,31,en,Intermediate,0,66,3,148.78,2,1,4.48,30,-0.0301,0,0,1,-1.0,0.5188,0.0
user_00295,pkg_0436,2025-07-07T11:36:59.975655,16,es,Beginner,0,33,5,33.05,4,0,3.85,16,-8.9397,0,0,0,0.8818,-0.9747,0.0
user_00295,pkg_0054,2025-09-17T05:24:33.612991,16,es,Beginner,0,33,3,75.07,12,0,3.55,24,-4.0165,0,0,1,0.9758,0.3449,0.0
user_00295,pkg_0355,2025-06-21T22:53:33.452176,16,es,Beginner,0,33,4,300.0,10,0,3.73,18,-6.7831,0,0,1,0.9947,-0.574,0.0
user_00295,pkg_0390,2025-09-30T04:24:23.375673,16,es,Beginner,0,33,7,300.0,4,0,5.0,13,1.8744,0,0,0,-0.9278,-0.6314,0.0
user_00295,pkg_0014,2025-11-13T01:38:03.080788,16,es,Beginner,0,33,6,14.88,10,0,3.74,17,5.2586,0,0,1,-0.8951,-0.9485,0.05
user_00295,pkg_0244,2025-08-20T10:04:14.678688,16,es,Beginner,1,33,5,300.0,12,0,4.52,25,-7.6388,0,0,1,-0.9206,0.2409,0.0
user_00295,pkg_0442,2025-06-26T06:54:31.724571,16,es,Beginner,0,33,9,6.98,12,0,5.0,22,3.3844,0,0,0,-0.9886,0.5559,0.0
user_00295,pkg_0366,2025-10-13T04:05:51.655585,16,es,Beginner,0,33,8,42.93,7,0,3.79,21,-0.7338,0,1,1,0.1584,-0.9918,0.0
user_00295,pkg_0377,2025-10-30T01:40:19.693279,16,es,Beginner,0,33,5,211.25,1,0,4.83,17,3.0583,0,0,1,0.5423,-0.0602,0.0
user_00295,pkg_0205,2025-07-15T10:48:25.108856,16,es,Beginner,0,33,2,300.0,11,0,4.52,14,1.6541,0,0,1,0.5638,-0.0785,0.0
user_00295,pkg_0103,2025-07-11T02:20:34.162755,16,es,Beginner,0,33,2,30.47,2,0,3.51,13,4.654,0,0,1,-0.8519,0.7955,0.2
user_00295,pkg_0214,2025-08-18T02:53:30.013241,16,es,Beginner,0,33,4,103.3,8,0,3.47,20,0.0472,0,0,1,0.938,0.9681,0.0
user_00295,pkg_0410,2025-07-12T14:37:42.398393,16,es,Beginner,0,33,6,84.75,2,0,3.65,17,2.6999,0,0,1,0.0146,0.9866,0.0
user_00295,pkg_0427,2025-06-05T10:09:28.705594,16,es,Beginner,0,33,5,239.63,5,0,4.23,20,4.8304,0,0,1,0.3176,-0.496,0.0
user_00295,pkg_0345,2025-08-23T19:54:32.156327,16,es,Beginner,1,33,6,37.15,10,0,4.73,11,1.3899,0,0,0,-0.0939,0.8759,0.0
user_00295,pkg_0438,2025-06-12T10:24:07.594654,16,es,Beginner,0,33,4,62.25,8,0,3.05,18,-0.737,0,0,0,0.7277,-0.998,0.0
user_00295,pkg_0017,2025-09-03T04:27:42.366404,16,es,Beginner,0,33,5,175.34,8,0,3.7,21,1.4812,0,0,1,0.557,-0.8365,0.0
user_00295,pkg_0247,2025-09-22T22:50:36.333183,16,es,Beginner,0,33,0,238.67,3,0,3.29,17,-0.2658,0,0,1,0.9358,-0.2025,0.0
user_00295,pkg_0231,2025-08-27T08:34:20.397980,16,es,Beginner,0,33,6,44.79,10,0,4.25,23,-4.7725,0,0,0,0.7909,-0.2476,0.0
user_00295,pkg_0132,2025-09-17T20:56:57.233454,16,es,Beginner,0,33,2,98.13,11,0,4.13,19,-1.2602,0,1,1,-0.5771,0.853,0.0
user_00295,pkg_0360,2025-09-05T09:19:23.965779,16,es,Beginner,0,33,5,52.51,9,0,3.74,14,0.2925,0,0,1,0.9128,0.9009,0.0
user_00295,pkg_0266,2025-11-03T07:30:02.659944,16,es,Beginner,0,33,7,300.0,5,0,4.53,16,4.3878,0,0,1,0.3587,0.8306,0.0
user_00295,pkg_0080,2025-08-10T10:24:25.669022,16,es,Beginner,0,33,2,42.25,8,0,4.76,19,8.5136,0,0,1,-0.8022,0.4479,0.0
user_00295,pkg_0468,2025-10-15T18:23:24.371106,16,es,Beginner,0,33,9,5.0,6,0,5.0,24,-2.487,0,0,1,-0.2041,-0.6621,0.0
user_00295,pkg_0135,2025-06-16T04:21:38.849702,16,es,Beginner,0,33,6,21.62,1,0,3.38,23,-0.8636,0,0,0,0.662,-0.99,0.0
user_00295,pkg_0351,2025-11-16T04:20:35.972047,16,es,Beginner,0,33,8,30.26,10,0,4.26,20,6.1655,0,0,1,0.7974,-0.9907,0.0
user_00295,pkg_0437,2025-11-07T11:56:06.479316,16,es,Beginner,1,33,6,78.91,9,0,3.05,21,-2.8933,0,0,1,0.4402,0.6687,0.0
user_00295,pkg_0051,2025-06-30T16:47:38.197904,16,es,Beginner,0,33,3,15.73,9,0,5.0,21,-3.3899,0,0,1,-0.9711,-0.2131,0.0
user_00295,pkg_0491,2025-07-06T13:08:22.450974,16,es,Beginner,0,33,6,179.1,10,0,4.46,23,-5.01,0,0,1,0.2929,-0.6613,0.0
user_00295,pkg_0289,2025-07-20T22:40:48.331956,16,es,Beginner,0,33,2,300.0,3,0,4.35,26,-3.3223,1,0,1,0.9954,0.9791,0.0
user_00295,pkg_0010,2025-11-12T10:59:10.517615,16,es,Beginner,0,33,4,166.88,8,0,3.97,19,-3.6355,0,0,1,-0.9662,0.901,0.0
user_00295,pkg_0217,2025-09-06T13:53:02.774587,16,es,Beginner,0,33,7,300.0,8,0,4.21,15,-3.1119,0,0,0,-0.0222,0.9482,0.0
user_00295,pkg_0144,2025-10-08T01:41:23.945245,16,es,Beginner,0,33,10,143.14,4,0,3.66,17,-4.9405,0,0,0,-0.7442,-0.5692,0.0
user_00295,pkg_0441,2025-08-13T07:36:20.324089,16,es,Beginner,0,33,6,10.06,4,0,4.39,14,-1.4061,0,0,1,0.8261,0.9013,0.0
user_00295,pkg_0158,2025-09-08T15:29:33.303160,16,es,Beginner,0,33,7,85.8,4,0,5.0,13,4.6182,1,1,0,-0.4711,-0.5058,0.05
user_00295,pkg_0480,2025-08-13T04:32:20.759586,16,es,Beginner,0,33,8,36.07,10,0,4.94,22,-3.7491,0,0,1,0.9552,-0.0638,0.0
user_00295,pkg_0335,2025-07-21T00:29:19.711920,16,es,Beginner,0,33,3,120.77,3,0,3.59,20,-2.3485,0,0,1,0.1368,-0.9005,0.0
user_00295,pkg_0343,2025-06-07T09:30:38.501276,16,es,Beginner,0,33,4,60.28,7,0,4.54,23,-0.3419,0,0,1,-0.1775,0.7875,0.0
user_00295,pkg_0313,2025-11-11T11:07:03.981743,16,es,Beginner,0,33,3,300.0,8,0,3.15,15,8.7859,0,0,0,-0.7994,-0.9496,0.0
user_00295,pkg_0230,2025-06-01T08:07:35.830793,16,es,Beginner,0,33,7,5.0,10,0,4.38,21,-3.5611,0,1,1,0.661,-0.9474,0.0
user_00295,pkg_0371,2025-11-11T04:13:33.944490,16,es,Beginner,0,33,2,166.27,6,0,4.86,16,-0.0344,1,1,0,0.1325,-0.9989,0.0
user_00295,pkg_0032,2025-08-28T10:47:34.261295,16,es,Beginner,1,33,4,42.86,9,0,4.79,24,0.64,0,0,1,-0.6382,-0.3958,0.0
user_00295,pkg_0079,2025-10-27T22:35:48.650514,16,es,Beginner,0,33,8,300.0,2,0,5.0,20,5.344,0,0,1,0.929,-0.8156,0.0
user_00295,pkg_0047,2025-10-07T00:27:08.370026,16,es,Beginner,0,33,5,54.1,7,0,5.0,20,-0.6254,0,0,0,0.3564,0.892,0.0
user_00295,pkg_0470,2025-08-31T02:49:38.892016,16,es,Beginner,1,33,3,29.82,11,0,5.0,30,-5.0635,0,0,1,-0.6833,-0.8975,0.0
user_00295,pkg_0300,2025-06-14T13:53:15.582783,16,es,Beginner,0,33,6,119.49,2,0,4.73,22,-5.971,0,0,1,-1.0,0.0541,0.0
user_00295,pkg_0412,2025-10-20T16:25:02.854831,16,es,Beginner,0,33,6,32.12,4,0,3.53,18,-2.2707,0,0,0,-0.7698,-0.4369,0.0
user_00295,pkg_0384,2025-09-14T22:19:48.445887,16,es,Beginner,0,33,3,285.86,7,0,5.0,25,-1.7508,0,0,1,-0.6032,0.2449,0.0
user_00295,pkg_0242,2025-10-19T10:03:36.775347,16,es,Beginner,0,33,5,300.0,7,0,4.9,14,0.5911,1,0,1,0.4401,0.9805,0.0
user_00295,pkg_0070,2025-06-29T08:27:08.804890,16,es,Beginner,0,33,3,136.08,4,0,4.65,21,-1.0386,1,0,1,-0.8749,0.9789,0.0
user_00893,pkg_0276,2025-06-17T20:21:48.364653,30,fr,Intermediate,0,46,7,49.62,2,0,4.93,20,0.4168,0,0,0,0.9292,-0.9989,0.0
user_00893,pkg_0267,2025-11-08T08:19:27.898133,30,fr,Intermediate,0,46,7,68.92,10,1,3.36,20,2.5797,0,0,1,0.6679,0.9345,0.0
user_00893,pkg_0199,2025-09-23T00:05:43.617392,30,fr,Intermediate,0,46,7,137.18,8,0,4.65,18,-1.8386,0,0,1,-0.7321,-0.4191,0.0
user_00893,pkg_0183,2025-10-20T17:29:34.841628,30,fr,Intermediate,0,46,2,26.94,12,0,4.54,18,4.5423,0,0,0,-0.6825,-0.8357,0.0
user_00893,pkg_0422,2025-11-09T10:12:05.295273,30,fr,Intermediate,0,46,5,300.0,5,0,3.27,13,-1.7768,0,0,1,0.9672,0.9774,0.0
user_00893,pkg_0236,2025-06-15T14:23:48.967237,30,fr,Intermediate,0,46,4,33.75,12,0,4.28,20,0.2956,0,0,1,0.0298,-0.9035,0.0
user_00893,pkg_0087,2025-07-31T19:01:32.081138,30,fr,Intermediate,0,46,2,47.15,6,0,4.8,18,-1.2709,0,0,1,0.8589,-0.5527,0.0
user_00893,pkg_0230,2025-06-13T10:07:15.413496,30,fr,Intermediate,0,46,11,5.0,10,1,4.38,35,-1.2077,0,0,1,0.6119,-0.2005,0.0
user_00893,pkg_0220,2025-08-21T04:34:28.691187,30,fr,Intermediate,0,46,2,235.86,2,0,4.08,15,2.0935,0,0,0,-0.9444,0.1727,0.0
user_00893,pkg_0324,2025-06-10T02:40:59.638017,30,fr,Intermediate,1,46,4,300.0,8,0,4.58,26,-1.4037,0,0,1,-0.2476,0.5715,0.05
user_00893,pkg_0308,2025-10-28T15:43:19.401257,30,fr,Intermediate,1,46,7,295.84,8,0,4.4,18,1.6665,0,0,1,0.1619,0.3942,0.0
user_00893,pkg_0110,2025-06-26T10:20:33.516631,30,fr,Intermediate,0,46,10,97.26,12,0,3.23,14,-2.8155,0,0,0,-0.9079,-0.8919,0.0
user_00893,pkg_0470,2025-11-19T14:33:39.288361,30,fr,Intermediate,1,46,1,29.82,11,0,5.0,24,-1.7852,0,0,0,-0.342,0.9093,0.0
user_00893,pkg_0054,2025-09-24T18:11:17.644486,30,fr,Intermediate,1,46,4,75.07,12,0,3.55,13,5.4699,1,0,1,-0.1154,-0.5728,0.0
user_00893,pkg_0003,2025-07-25T14:56:02.198648,30,fr,Intermediate,0,46,3,300.0,12,0,5.0,22,6.9009,0,0,0,-0.6083,0.5347,0.0
user_00893,pkg_0394,2025-11-17T05:36:19.488986,30,fr,Intermediate,1,46,5,300.0,12,0,3.48,9,-0.5113,0,1,1,-0.9662,0.9984,0.0
user_00893,pkg_0238,2025-10-30T09:50:57.417871,30,fr,Intermediate,0,46,0,300.0,6,0,4.6,23,-0.4023,0,0,1,0.7844,-0.917,0.0
user_00893,pkg_0382,2025-09-06T06:12:14.752164,30,fr,Intermediate,1,46,4,81.73,8,0,4.19,19,0.3904,0,0,0,-0.7281,-0.9942,0.0
user_00893,pkg_0334,2025-11-03T05:36:11.738907,30,fr,Intermediate,0,46,4,94.69,4,0,3.81,22,2.4148,0,0,0,-0.5048,-0.2957,0.05
user_00893,pkg_0127,2025-09-10T14:55:17.030780,30,fr,Intermediate,0,46,6,300.0,9,0,4.1,21,-0.5579,0,0,0,-0.7487,-1.0,0.0
user_00893,pkg_0287,2025-08-22T18:12:42.898464,30,fr,Intermediate,1,46,6,228.14,4,0,4.45,22,-3.7767,0,0,0,-0.0828,-0.4376,0.0
user_00893,pkg_0354,2025-08-25T19:54:45.001810,30,fr,Intermediate,0,46,4,5.68,6,0,3.72,22,-2.5769,0,0,1,-0.0078,0.2829,0.0
user_00893,pkg_0446,2025-09-02T06:42:19.692481,30,fr,Intermediate,1,46,4,300.0,9,0,4.0,20,-5.4195,0,0,0,0.0486,0.9939,0.0
user_00893,pkg_0407,2025-08-16T00:04:50.011743,30,fr,Intermediate,0,46,4,86.27,5,0,4.34,19,-4.3702,0,0,1,0.7637,-0.184,0.05
user_00893,pkg_0241,2025-10-01T16:44:34.703844,30,fr,Intermediate,1,46,5,43.16,10,1,3.11,20,4.7125,0,0,0,-0.9998,-0.7141,0.0
user_00893,pkg_0484,2025-09-20T00:03:30.809913,30,fr,Intermediate,0,46,4,15.72,5,0,4.88,21,3.0186,0,0,0,-0.5842,0.7735,0.0
user_00893,pkg_0458,2025-07-03T02:12:10.322500,30,fr,Intermediate,0,46,5,247.63,11,1,3.41,21,1.9919,0,0,1,-0.221,-0.6262,0.0
user_00893,pkg_0035,2025-05-27T11:02:48.586212,30,fr,Intermediate,0,46,5,69.1,10,0,3.38,20,-5.7012,0,0,1,0.6194,0.3374,0.05
user_00893,pkg_0075,2025-08-06T00:57:14.177689,30,fr,Intermediate,0,46,6,5.0,12,0,4.05,20,-2.9987,0,0,1,0.6465,-0.9118,0.0
user_00893,pkg_0166,2025-11-09T02:15:40.845864,30,fr,Intermediate,0,46,2,6.17,1,1,3.88,21,-3.2836,1,0,1,0.8253,0.9205,0.0
user_00893,pkg_0084,2025-07-16T08:42:08.416142,30,fr,Intermediate,0,46,5,187.59,9,1,4.36,17,-4.9387,0,0,1,0.5326,0.9548,0.05
user_00893,pkg_0021,2025-10-24T10:49:20.434984,30,fr,Intermediate,0,46,4,71.94,3,0,4.28,21,-7.3775,1,0,0,0.178,0.9844,0.0
user_00893,pkg_0292,2025-05-26T16:53:02.050669,30,fr,Intermediate,0,46,5,11.85,9,0,3.56,22,-4.4049,0,0,1,0.7111,-0.0421,0.05
user_00893,pkg_0027,2025-07-31T08:50:46.477283,30,fr,Intermediate,0,46,5,227.26,11,0,3.23,27,-8.5196,0,0,1,0.282,-0.0145,0.0
user_00893,pkg_0318,2025-10-30T01:10:53.903581,30,fr,Intermediate,1,46,5,300.0,3,1,3.25,18,6.0747,0,0,0,-0.3368,-0.8528,0.0
